BillNo,ItemID,Quantity,SellingDate,SellingPrice,StudentID,TransactionID,final_rating,Hours,Segment,SellingDates,UniqueID
574,2,1,2020-08-19 21:37:40,8.0,F0000,1,3,21,F0,2020-08-19,5742020-08-19
581,2,1,2020-08-19 21:39:30,8.0,F0000,1,3,21,F0,2020-08-19,5812020-08-19
289,2,1,2020-08-20 21:13:38,8.0,F1821,1,1,21,F1,2020-08-20,2892020-08-20
331,2,2,2020-08-22 21:03:24,8.0,F2172,1,3,21,F2,2020-08-22,3312020-08-22
359,2,1,2020-08-22 21:10:43,8.0,F2096,2,2,21,F2,2020-08-22,3592020-08-22
373,2,2,2020-08-22 21:17:57,8.0,F2093,2,3,21,F2,2020-08-22,3732020-08-22
429,2,3,2020-08-18 21:27:28,8.0,F2719,1,4,21,F2,2020-08-18,4292020-08-18
437,2,1,2020-08-18 21:30:05,8.0,F2740,2,3,21,F2,2020-08-18,4372020-08-18
438,2,1,2020-08-18 21:30:10,8.0,F2091,1,1,21,F2,2020-08-18,4382020-08-18
439,2,1,2020-08-18 21:30:14,8.0,F2345,1,5,21,F2,2020-08-18,4392020-08-18
497,2,2,2020-08-22 21:53:20,8.0,F2716,2,1,21,F2,2020-08-22,4972020-08-22
518,2,1,2020-08-18 21:48:43,8.0,F2742,2,5,21,F2,2020-08-18,5182020-08-18
518,2,2,2020-08-22 21:59:07,8.0,F2059,1,1,21,F2,2020-08-22,5182020-08-22
545,2,1,2020-08-18 21:54:15,8.0,F2496,1,2,21,F2,2020-08-18,5452020-08-18
568,2,1,2020-08-18 21:58:31,8.0,F2704,1,4,21,F2,2020-08-18,5682020-08-18
577,2,2,2020-08-18 21:59:57,8.0,F2523,1,3,21,F2,2020-08-18,5772020-08-18
310,2,2,2020-08-20 21:18:40,8.0,F3871,2,2,21,F3,2020-08-20,3102020-08-20
328,2,1,2020-08-18 21:01:46,8.0,F3542,1,1,21,F3,2020-08-18,3282020-08-18
375,2,1,2020-08-20 21:38:46,8.0,F3587,2,3,21,F3,2020-08-20,3752020-08-20
458,2,2,2020-08-19 21:15:06,8.0,F3587,1,1,21,F3,2020-08-19,4582020-08-19
565,2,1,2020-08-18 21:58:10,8.0,F3209,2,5,21,F3,2020-08-18,5652020-08-18
591,2,2,2020-08-19 21:41:24,8.0,F3470,2,2,21,F3,2020-08-19,5912020-08-19
273,2,2,2020-08-20 21:09:27,8.0,F4256,3,3,21,F4,2020-08-20,2732020-08-20
324,2,1,2020-08-22 21:01:46,8.0,F4391,1,3,21,F4,2020-08-22,3242020-08-22
332,2,1,2020-08-20 21:23:52,8.0,F4807,1,4,21,F4,2020-08-20,3322020-08-20
374,2,1,2020-08-22 21:18:07,8.0,F4185,2,3,21,F4,2020-08-22,3742020-08-22
378,2,1,2020-08-18 21:11:51,8.0,F4899,4,2,21,F4,2020-08-18,3782020-08-18
583,2,1,2020-08-19 21:39:41,8.0,F4543,1,5,21,F4,2020-08-19,5832020-08-19
586,2,2,2020-08-19 21:40:25,8.0,F4370,1,3,21,F4,2020-08-19,5862020-08-19
596,2,1,2020-08-19 21:42:56,8.0,F4671,1,4,21,F4,2020-08-19,5962020-08-19
619,2,1,2020-08-19 21:47:03,8.0,F4586,1,2,21,F4,2020-08-19,6192020-08-19
437,2,1,2020-08-22 21:36:38,8.0,F5523,1,4,21,F5,2020-08-22,4372020-08-22
439,2,1,2020-08-22 21:36:58,8.0,F5608,2,2,21,F5,2020-08-22,4392020-08-22
583,2,2,2020-08-22 22:16:07,8.0,F0000,1,1,22,F0,2020-08-22,5832020-08-22
640,2,1,2020-08-22 22:25:48,8.0,F0000,1,5,22,F0,2020-08-22,6402020-08-22
702,2,1,2020-08-19 22:04:22,8.0,F0000,2,3,22,F0,2020-08-19,7022020-08-19
738,2,2,2020-08-18 22:33:19,8.0,F0000,1,5,22,F0,2020-08-18,7382020-08-18
830,2,1,2020-08-22 22:58:49,8.0,F0000,4,2,22,F0,2020-08-22,8302020-08-22
602,2,2,2020-08-18 22:05:08,8.0,F1612,2,5,22,F1,2020-08-18,6022020-08-18
641,2,1,2020-08-22 22:26:01,8.0,F1517,2,3,22,F1,2020-08-22,6412020-08-22
648,2,1,2020-08-20 22:39:49,8.0,F1620,1,3,22,F1,2020-08-20,6482020-08-20
675,2,1,2020-08-20 22:44:12,8.0,F1620,1,2,22,F1,2020-08-20,6752020-08-20
719,2,1,2020-08-22 22:40:33,8.0,F1636,2,1,22,F1,2020-08-22,7192020-08-22
727,2,1,2020-08-22 22:41:41,8.0,F1338,1,4,22,F1,2020-08-22,7272020-08-22
762,2,1,2020-08-22 22:46:58,8.0,F1379,1,2,22,F1,2020-08-22,7622020-08-22
863,2,1,2020-08-18 22:55:24,8.0,F1047,2,2,22,F1,2020-08-18,8632020-08-18
472,2,1,2020-08-20 22:07:56,8.0,F2406,1,1,22,F2,2020-08-20,4722020-08-20
526,2,1,2020-08-20 22:18:03,8.0,F2021,1,2,22,F2,2020-08-20,5262020-08-20
571,2,2,2020-08-20 22:25:02,8.0,F2451,1,3,22,F2,2020-08-20,5712020-08-20
574,2,1,2020-08-22 22:14:08,8.0,F2091,1,3,22,F2,2020-08-22,5742020-08-22
578,2,1,2020-08-18 22:00:14,8.0,F2412,2,1,22,F2,2020-08-18,5782020-08-18
582,2,3,2020-08-18 22:01:36,8.0,F2093,1,4,22,F2,2020-08-18,5822020-08-18
585,2,2,2020-08-20 22:27:50,8.0,F2740,1,1,22,F2,2020-08-20,5852020-08-20
586,2,2,2020-08-18 22:02:53,8.0,F2781,1,3,22,F2,2020-08-18,5862020-08-18
587,2,1,2020-08-18 22:03:01,8.0,F2053,2,4,22,F2,2020-08-18,5872020-08-18
609,2,1,2020-08-18 22:06:24,8.0,F2742,1,3,22,F2,2020-08-18,6092020-08-18
616,2,1,2020-08-22 22:20:39,8.0,F2924,1,1,22,F2,2020-08-22,6162020-08-22
716,2,1,2020-08-22 22:40:07,8.0,F2199,1,4,22,F2,2020-08-22,7162020-08-22
724,2,1,2020-08-18 22:29:52,8.0,F2639,2,1,22,F2,2020-08-18,7242020-08-18
730,2,2,2020-08-22 22:42:05,8.0,F2478,1,1,22,F2,2020-08-22,7302020-08-22
739,2,1,2020-08-22 22:43:50,8.0,F2735,1,3,22,F2,2020-08-22,7392020-08-22
750,2,1,2020-08-19 22:13:29,8.0,F2585,1,2,22,F2,2020-08-19,7502020-08-19
771,2,1,2020-08-22 22:48:09,8.0,F2652,1,3,22,F2,2020-08-22,7712020-08-22
772,2,2,2020-08-18 22:38:48,8.0,F2922,1,3,22,F2,2020-08-18,7722020-08-18
812,2,1,2020-08-22 22:54:16,8.0,F2533,1,3,22,F2,2020-08-22,8122020-08-22
819,2,1,2020-08-22 22:56:02,8.0,F2122,1,4,22,F2,2020-08-22,8192020-08-22
834,2,1,2020-08-22 22:59:24,8.0,F2021,1,4,22,F2,2020-08-22,8342020-08-22
491,2,1,2020-08-20 22:11:40,8.0,F3477,3,2,22,F3,2020-08-20,4912020-08-20
520,2,1,2020-08-20 22:17:07,8.0,F3476,1,3,22,F3,2020-08-20,5202020-08-20
523,2,1,2020-08-20 22:17:22,8.0,F3542,1,5,22,F3,2020-08-20,5232020-08-20
581,2,1,2020-08-20 22:26:20,8.0,F3542,1,1,22,F3,2020-08-20,5812020-08-20
677,2,2,2020-08-22 22:33:09,8.0,F3775,1,3,22,F3,2020-08-22,6772020-08-22
687,2,1,2020-08-19 22:01:37,8.0,F3330,1,2,22,F3,2020-08-19,6872020-08-19
729,2,1,2020-08-18 22:32:08,8.0,F3802,1,1,22,F3,2020-08-18,7292020-08-18
512,2,4,2020-08-20 22:16:07,8.0,F4529,1,1,22,F4,2020-08-20,5122020-08-20
733,2,2,2020-08-18 22:32:23,8.0,F4600,1,4,22,F4,2020-08-18,7332020-08-18
751,2,1,2020-08-18 22:35:33,8.0,F4605,1,3,22,F4,2020-08-18,7512020-08-18
764,2,1,2020-08-18 22:37:50,8.0,F4732,1,1,22,F4,2020-08-18,7642020-08-18
730,2,1,2020-08-20 22:54:11,8.0,H1258,1,3,22,H1,2020-08-20,7302020-08-20
670,2,1,2020-08-22 22:31:46,8.0,H2227,1,4,22,H2,2020-08-22,6702020-08-22
964,2,1,2020-08-18 23:13:05,8.0,F0000,2,3,23,F0,2020-08-18,9642020-08-18
860,2,1,2020-08-22 23:02:38,8.0,F1116,1,2,23,F1,2020-08-22,8602020-08-22
887,2,1,2020-08-22 23:06:10,8.0,F1518,2,1,23,F1,2020-08-22,8872020-08-22
913,2,1,2020-08-22 23:10:00,8.0,F1672,1,5,23,F1,2020-08-22,9132020-08-22
819,2,3,2020-08-20 23:18:54,8.0,F2228,1,4,23,F2,2020-08-20,8192020-08-20
826,2,1,2020-08-20 23:19:49,8.0,F2945,2,3,23,F2,2020-08-20,8262020-08-20
844,2,1,2020-08-22 23:00:39,8.0,F2124,2,1,23,F2,2020-08-22,8442020-08-22
853,2,1,2020-08-20 23:24:28,8.0,F2717,1,1,23,F2,2020-08-20,8532020-08-20
787,2,1,2020-08-20 23:10:28,8.0,F3802,1,5,23,F3,2020-08-20,7872020-08-20
852,2,1,2020-08-22 23:01:45,8.0,F3587,1,4,23,F3,2020-08-22,8522020-08-22
758,2,1,2020-08-20 23:00:23,8.0,F4805,2,2,23,F4,2020-08-20,7582020-08-20
818,2,2,2020-08-20 23:18:41,8.0,H1265,1,1,23,H1,2020-08-20,8182020-08-20
835,4,1,2020-08-27 23:33:41,21.0,F2518,1,1,23,F2,2020-08-27,8352020-08-27
847,4,2,2020-08-27 23:35:34,21.0,F2729,1,2,23,F2,2020-08-27,8472020-08-27
863,4,1,2020-08-27 23:38:05,21.0,F2371,1,5,23,F2,2020-08-27,8632020-08-27
842,4,1,2020-08-27 23:34:18,21.0,F3340,1,5,23,F3,2020-08-27,8422020-08-27
864,4,1,2020-08-27 23:38:09,21.0,F3340,1,4,23,F3,2020-08-27,8642020-08-27
871,4,1,2020-08-27 23:39:55,21.0,F3642,1,5,23,F3,2020-08-27,8712020-08-27
854,4,1,2020-08-27 23:36:31,21.0,F4793,1,5,23,F4,2020-08-27,8542020-08-27
858,4,1,2020-08-27 23:36:50,21.0,F4626,1,3,23,F4,2020-08-27,8582020-08-27
874,4,1,2020-08-27 23:40:11,21.0,F4470,1,5,23,F4,2020-08-27,8742020-08-27
424,12,1,2020-08-16 00:08:19,30.0,F0000,2,4,00,F0,2020-08-16,4242020-08-16
429,12,1,2020-08-16 00:10:55,30.0,F0000,1,4,00,F0,2020-08-16,4292020-08-16
431,12,1,2020-08-16 00:11:32,30.0,F0000,1,3,00,F0,2020-08-16,4312020-08-16
434,12,1,2020-08-16 00:15:19,30.0,F0000,2,3,00,F0,2020-08-16,4342020-08-16
522,12,2,2020-08-17 00:18:17,30.0,F0000,1,4,00,F0,2020-08-17,5222020-08-17
526,12,1,2020-08-17 00:19:57,30.0,F0000,3,3,00,F0,2020-08-17,5262020-08-17
535,12,1,2020-08-17 00:26:09,30.0,F0000,1,3,00,F0,2020-08-17,5352020-08-17
556,12,1,2020-08-17 00:33:36,30.0,F0000,1,5,00,F0,2020-08-17,5562020-08-17
595,12,2,2020-08-17 00:44:21,30.0,F0000,1,3,00,F0,2020-08-17,5952020-08-17
597,12,3,2020-08-17 00:48:29,30.0,F0000,1,4,00,F0,2020-08-17,5972020-08-17
875,12,1,2020-08-18 00:02:44,30.0,F0000,1,3,00,F0,2020-08-18,8752020-08-18
948,12,2,2020-08-18 00:17:21,30.0,F0000,1,5,00,F0,2020-08-18,9482020-08-18
1131,12,1,2020-08-21 00:29:29,30.0,F0000,2,3,00,F0,2020-08-21,11312020-08-21
1185,12,1,2020-08-29 00:33:56,30.0,F0000,1,4,00,F0,2020-08-29,11852020-08-29
1271,12,1,2020-08-19 00:19:35,30.0,F0000,1,4,00,F0,2020-08-19,12712020-08-19
1324,12,1,2020-08-19 00:33:08,30.0,F0000,1,5,00,F0,2020-08-19,13242020-08-19
509,12,1,2020-08-17 00:16:11,30.0,F1495,2,5,00,F1,2020-08-17,5092020-08-17
1159,12,1,2020-08-29 00:29:49,30.0,F1393,2,4,00,F1,2020-08-29,11592020-08-29
1231,12,1,2020-08-26 00:35:34,30.0,F1465,2,4,00,F1,2020-08-26,12312020-08-26
1231,12,1,2020-08-26 00:35:34,30.0,F1465,3,4,00,F1,2020-08-26,12312020-08-26
1271,12,1,2020-08-25 00:43:38,30.0,F1026,1,5,00,F1,2020-08-25,12712020-08-25
1272,12,1,2020-08-25 00:44:03,30.0,F1220,2,4,00,F1,2020-08-25,12722020-08-25
1275,12,1,2020-08-25 00:44:40,30.0,F1231,1,5,00,F1,2020-08-25,12752020-08-25
1319,12,1,2020-08-26 00:57:30,30.0,F1489,2,2,00,F1,2020-08-26,13192020-08-26
476,12,1,2020-08-17 00:02:25,30.0,F2087,1,4,00,F2,2020-08-17,4762020-08-17
907,12,1,2020-08-18 00:08:11,30.0,F2085,1,3,00,F2,2020-08-18,9072020-08-18
914,12,1,2020-08-18 00:09:02,30.0,F2544,2,5,00,F2,2020-08-18,9142020-08-18
915,12,1,2020-08-18 00:09:16,30.0,F2206,3,5,00,F2,2020-08-18,9152020-08-18
949,12,1,2020-08-18 00:17:39,30.0,F2144,2,4,00,F2,2020-08-18,9492020-08-18
965,12,1,2020-08-18 00:21:49,30.0,F2167,1,4,00,F2,2020-08-18,9652020-08-18
977,12,1,2020-08-18 00:24:14,30.0,F2199,1,4,00,F2,2020-08-18,9772020-08-18
998,12,1,2020-08-18 00:28:06,30.0,F2757,1,5,00,F2,2020-08-18,9982020-08-18
1017,12,1,2020-08-18 00:31:36,30.0,F2559,1,3,00,F2,2020-08-18,10172020-08-18
1018,12,2,2020-08-28 00:11:49,30.0,F2612,1,5,00,F2,2020-08-28,10182020-08-28
1039,12,1,2020-08-18 00:36:25,30.0,F2490,1,5,00,F2,2020-08-18,10392020-08-18
1041,12,1,2020-08-18 00:36:36,30.0,F2206,1,4,00,F2,2020-08-18,10412020-08-18
1049,12,1,2020-08-18 00:37:47,30.0,F2689,1,4,00,F2,2020-08-18,10492020-08-18
1051,12,1,2020-08-28 00:15:38,30.0,F2282,1,5,00,F2,2020-08-28,10512020-08-28
1093,12,1,2020-08-21 00:17:04,30.0,F2111,2,5,00,F2,2020-08-21,10932020-08-21
1098,12,1,2020-08-21 00:18:35,30.0,F2757,1,4,00,F2,2020-08-21,10982020-08-21
1121,12,2,2020-08-21 00:25:39,30.0,F2081,1,5,00,F2,2020-08-21,11212020-08-21
1122,12,1,2020-08-29 00:11:41,30.0,F2056,1,5,00,F2,2020-08-29,11222020-08-29
1134,12,2,2020-08-26 00:05:52,30.0,F2661,3,3,00,F2,2020-08-26,11342020-08-26
1141,12,1,2020-08-29 00:14:54,30.0,F2053,1,4,00,F2,2020-08-29,11412020-08-29
1148,12,2,2020-08-29 00:17:13,30.0,F2785,1,3,00,F2,2020-08-29,11482020-08-29
1156,12,1,2020-08-28 00:33:26,30.0,F2276,1,4,00,F2,2020-08-28,11562020-08-28
1174,12,1,2020-08-29 00:31:56,30.0,F2614,3,5,00,F2,2020-08-29,11742020-08-29
1187,12,1,2020-08-26 00:19:31,30.0,F2209,1,4,00,F2,2020-08-26,11872020-08-26
1196,12,1,2020-08-21 00:53:23,30.0,F2625,1,5,00,F2,2020-08-21,11962020-08-21
1196,12,1,2020-08-28 00:39:24,30.0,F2646,1,5,00,F2,2020-08-28,11962020-08-28
1200,12,1,2020-08-29 00:36:52,30.0,F2066,1,5,00,F2,2020-08-29,12002020-08-29
1201,12,1,2020-08-21 00:57:12,30.0,F2903,1,5,00,F2,2020-08-21,12012020-08-21
1202,12,1,2020-08-21 00:57:14,30.0,F2501,1,4,00,F2,2020-08-21,12022020-08-21
1216,12,1,2020-08-28 00:43:31,30.0,F2751,1,5,00,F2,2020-08-28,12162020-08-28
1222,12,1,2020-08-19 00:11:27,30.0,F2596,1,3,00,F2,2020-08-19,12222020-08-19
1230,12,1,2020-08-19 00:12:33,30.0,F2556,1,4,00,F2,2020-08-19,12302020-08-19
1233,12,1,2020-08-19 00:12:48,30.0,F2376,1,5,00,F2,2020-08-19,12332020-08-19
1237,12,1,2020-08-19 00:13:12,30.0,F2553,1,5,00,F2,2020-08-19,12372020-08-19
1238,12,1,2020-08-28 00:49:07,30.0,F2706,2,5,00,F2,2020-08-28,12382020-08-28
1271,12,1,2020-08-24 00:02:18,30.0,F2167,1,4,00,F2,2020-08-24,12712020-08-24
1276,12,1,2020-08-19 00:20:07,30.0,F2793,1,5,00,F2,2020-08-19,12762020-08-19
1294,12,1,2020-08-27 00:42:32,30.0,F2935,1,2,00,F2,2020-08-27,12942020-08-27
1296,12,2,2020-08-30 00:00:52,30.0,F2673,1,5,00,F2,2020-08-30,12962020-08-30
1322,12,1,2020-08-19 00:32:26,30.0,F2086,1,4,00,F2,2020-08-19,13222020-08-19
1352,12,1,2020-08-27 00:56:11,30.0,F2497,1,3,00,F2,2020-08-27,13522020-08-27
1356,12,1,2020-08-30 00:14:52,30.0,F2533,1,5,00,F2,2020-08-30,13562020-08-30
1376,12,1,2020-08-23 00:22:11,30.0,F2843,1,4,00,F2,2020-08-23,13762020-08-23
1384,12,1,2020-08-19 00:56:15,30.0,F2533,1,3,00,F2,2020-08-19,13842020-08-19
1409,12,1,2020-08-30 00:28:16,30.0,F2167,1,2,00,F2,2020-08-30,14092020-08-30
1432,12,1,2020-08-30 00:32:16,30.0,F2544,1,5,00,F2,2020-08-30,14322020-08-30
1465,12,1,2020-08-30 00:39:59,30.0,F2453,2,5,00,F2,2020-08-30,14652020-08-30
1482,12,1,2020-08-24 00:44:41,30.0,F2717,1,3,00,F2,2020-08-24,14822020-08-24
545,12,1,2020-08-17 00:29:38,30.0,F3879,1,5,00,F3,2020-08-17,5452020-08-17
584,12,1,2020-08-17 00:39:51,30.0,F3817,1,5,00,F3,2020-08-17,5842020-08-17
975,12,1,2020-08-18 00:23:48,30.0,F3630,2,5,00,F3,2020-08-18,9752020-08-18
1038,12,1,2020-08-28 00:13:43,30.0,F3644,1,3,00,F3,2020-08-28,10382020-08-28
1051,12,1,2020-08-21 00:04:25,30.0,F3199,2,4,00,F3,2020-08-21,10512020-08-21
1096,12,1,2020-08-28 00:22:27,30.0,F3840,1,4,00,F3,2020-08-28,10962020-08-28
1103,12,1,2020-08-21 00:19:43,30.0,F3020,1,4,00,F3,2020-08-21,11032020-08-21
1112,12,1,2020-08-29 00:07:16,30.0,F3889,1,5,00,F3,2020-08-29,11122020-08-29
1132,12,1,2020-08-26 00:05:25,30.0,F3061,1,5,00,F3,2020-08-26,11322020-08-26
1170,12,1,2020-08-27 00:19:00,30.0,F3556,1,5,00,F3,2020-08-27,11702020-08-27
1184,12,1,2020-08-29 00:33:50,30.0,F3141,1,4,00,F3,2020-08-29,11842020-08-29
1188,12,1,2020-08-27 00:23:26,30.0,F3665,1,3,00,F3,2020-08-27,11882020-08-27
1190,12,2,2020-08-29 00:35:10,30.0,F3091,1,3,00,F3,2020-08-29,11902020-08-29
1202,12,1,2020-08-29 00:37:14,30.0,F3083,1,4,00,F3,2020-08-29,12022020-08-29
1208,12,1,2020-08-28 00:41:18,30.0,F3224,1,4,00,F3,2020-08-28,12082020-08-28
1229,12,2,2020-08-19 00:12:27,30.0,F3231,1,5,00,F3,2020-08-19,12292020-08-19
1230,12,1,2020-08-26 00:33:12,30.0,F3443,1,5,00,F3,2020-08-26,12302020-08-26
1230,12,1,2020-08-26 00:33:12,30.0,F3443,5,5,00,F3,2020-08-26,12302020-08-26
1242,12,1,2020-08-29 00:42:40,30.0,F3164,1,3,00,F3,2020-08-29,12422020-08-29
1291,12,1,2020-08-25 00:50:58,30.0,F3273,1,3,00,F3,2020-08-25,12912020-08-25
1312,12,1,2020-08-30 00:04:59,30.0,F3242,1,4,00,F3,2020-08-30,13122020-08-30
1313,12,1,2020-08-30 00:05:05,30.0,F3540,1,4,00,F3,2020-08-30,13132020-08-30
1326,12,1,2020-08-30 00:08:29,30.0,F3832,2,3,00,F3,2020-08-30,13262020-08-30
1355,12,1,2020-08-24 00:18:06,30.0,F3822,2,5,00,F3,2020-08-24,13552020-08-24
1374,12,1,2020-08-30 00:18:53,30.0,F3557,1,4,00,F3,2020-08-30,13742020-08-30
1384,12,1,2020-08-30 00:21:44,30.0,F3616,1,2,00,F3,2020-08-30,13842020-08-30
1439,12,1,2020-08-24 00:34:20,30.0,F3061,3,5,00,F3,2020-08-24,14392020-08-24
1442,12,1,2020-08-30 00:34:52,30.0,F3405,3,2,00,F3,2020-08-30,14422020-08-30
1466,12,1,2020-08-24 00:42:11,30.0,F3394,1,4,00,F3,2020-08-24,14662020-08-24
1517,12,1,2020-08-24 00:51:31,30.0,F3247,1,3,00,F3,2020-08-24,15172020-08-24
1524,12,1,2020-08-24 00:55:46,30.0,F3821,2,5,00,F3,2020-08-24,15242020-08-24
473,12,1,2020-08-17 00:02:06,30.0,F4642,2,5,00,F4,2020-08-17,4732020-08-17
585,12,1,2020-08-17 00:40:03,30.0,F4633,1,4,00,F4,2020-08-17,5852020-08-17
585,12,1,2020-08-17 00:40:03,30.0,F4633,4,4,00,F4,2020-08-17,5852020-08-17
881,12,1,2020-08-18 00:03:37,30.0,F4786,1,4,00,F4,2020-08-18,8812020-08-18
889,12,1,2020-08-18 00:04:49,30.0,F4604,1,5,00,F4,2020-08-18,8892020-08-18
934,12,1,2020-08-18 00:14:24,30.0,F4108,1,2,00,F4,2020-08-18,9342020-08-18
963,12,1,2020-08-18 00:21:30,30.0,F4353,1,4,00,F4,2020-08-18,9632020-08-18
1009,12,1,2020-08-18 00:30:12,30.0,F4499,1,5,00,F4,2020-08-18,10092020-08-18
1033,12,1,2020-08-28 00:13:25,30.0,F4310,1,5,00,F4,2020-08-28,10332020-08-28
1062,12,1,2020-08-21 00:08:15,30.0,F4694,3,4,00,F4,2020-08-21,10622020-08-21
1076,12,1,2020-08-28 00:18:47,30.0,F4307,2,3,00,F4,2020-08-28,10762020-08-28
1086,12,1,2020-08-28 00:19:51,30.0,F4307,1,3,00,F4,2020-08-28,10862020-08-28
1097,12,1,2020-08-21 00:18:10,30.0,F4531,2,3,00,F4,2020-08-21,10972020-08-21
1100,12,1,2020-08-28 00:23:16,30.0,F4214,2,4,00,F4,2020-08-28,11002020-08-28
1114,12,1,2020-08-21 00:21:49,30.0,F4682,1,5,00,F4,2020-08-21,11142020-08-21
1122,12,1,2020-08-28 00:26:20,30.0,F4123,1,5,00,F4,2020-08-28,11222020-08-28
1125,12,1,2020-08-28 00:27:53,30.0,F4125,1,4,00,F4,2020-08-28,11252020-08-28
1129,12,1,2020-08-21 00:28:14,30.0,F4132,4,4,00,F4,2020-08-21,11292020-08-21
1129,12,1,2020-08-29 00:13:13,30.0,F4488,1,5,00,F4,2020-08-29,11292020-08-29
1134,12,1,2020-08-21 00:30:02,30.0,F4351,2,5,00,F4,2020-08-21,11342020-08-21
1136,12,1,2020-08-28 00:29:27,30.0,F4595,1,1,00,F4,2020-08-28,11362020-08-28
1152,12,1,2020-08-21 00:35:15,30.0,F4561,1,5,00,F4,2020-08-21,11522020-08-21
1172,12,1,2020-08-28 00:35:32,30.0,F4237,1,4,00,F4,2020-08-28,11722020-08-28
1173,12,1,2020-08-21 00:41:57,30.0,F4236,1,5,00,F4,2020-08-21,11732020-08-21
1176,12,1,2020-08-26 00:17:32,30.0,F4236,1,3,00,F4,2020-08-26,11762020-08-26
1192,12,1,2020-08-26 00:21:57,30.0,F4251,1,3,00,F4,2020-08-26,11922020-08-26
1198,12,1,2020-08-27 00:24:40,30.0,F4626,2,1,00,F4,2020-08-27,11982020-08-27
1200,12,1,2020-08-27 00:25:05,30.0,F4499,1,5,00,F4,2020-08-27,12002020-08-27
1201,12,1,2020-08-29 00:37:09,30.0,F4033,1,5,00,F4,2020-08-29,12012020-08-29
1204,12,1,2020-08-28 00:40:47,30.0,F4696,2,5,00,F4,2020-08-28,12042020-08-28
1212,12,1,2020-08-26 00:28:11,30.0,F4404,1,4,00,F4,2020-08-26,12122020-08-26
1227,12,1,2020-08-28 00:46:55,30.0,F4112,1,4,00,F4,2020-08-28,12272020-08-28
1257,12,1,2020-08-29 00:44:20,30.0,F4036,1,4,00,F4,2020-08-29,12572020-08-29
1259,12,1,2020-08-29 00:44:31,30.0,F4672,1,3,00,F4,2020-08-29,12592020-08-29
1261,12,1,2020-08-19 00:17:52,30.0,F4502,1,4,00,F4,2020-08-19,12612020-08-19
1273,12,1,2020-08-24 00:02:28,30.0,F4678,1,3,00,F4,2020-08-24,12732020-08-24
1300,12,1,2020-08-30 00:01:36,30.0,F4612,1,4,00,F4,2020-08-30,13002020-08-30
1302,12,1,2020-08-30 00:02:00,30.0,F4573,1,4,00,F4,2020-08-30,13022020-08-30
1326,12,1,2020-08-19 00:33:30,30.0,F4246,1,3,00,F4,2020-08-19,13262020-08-19
1337,12,1,2020-08-30 00:11:18,30.0,F4499,1,5,00,F4,2020-08-30,13372020-08-30
1427,12,1,2020-08-30 00:31:46,30.0,F4720,1,5,00,F4,2020-08-30,14272020-08-30
1478,12,1,2020-08-30 00:43:12,30.0,F4488,1,5,00,F4,2020-08-30,14782020-08-30
1495,12,1,2020-08-30 00:46:39,30.0,F4786,1,4,00,F4,2020-08-30,14952020-08-30
1498,12,1,2020-08-24 00:48:53,30.0,F4820,1,4,00,F4,2020-08-24,14982020-08-24
1520,12,1,2020-08-30 00:53:25,30.0,F4353,1,5,00,F4,2020-08-30,15202020-08-30
1016,12,1,2020-08-18 00:31:13,30.0,F5709,1,5,00,F5,2020-08-18,10162020-08-18
1228,12,1,2020-08-28 00:47:09,30.0,F5472,3,4,00,F5,2020-08-28,12282020-08-28
1231,12,1,2020-08-28 00:47:28,30.0,F5681,1,3,00,F5,2020-08-28,12312020-08-28
1245,12,1,2020-08-28 00:50:22,30.0,F5587,1,4,00,F5,2020-08-28,12452020-08-28
1273,12,1,2020-08-19 00:19:50,30.0,F5724,1,3,00,F5,2020-08-19,12732020-08-19
1287,12,1,2020-08-25 00:48:08,30.0,H1186,1,3,00,H1,2020-08-25,12872020-08-25
1214,12,1,2020-08-29 00:38:44,30.0,H2177,1,2,00,H2,2020-08-29,12142020-08-29
1543,12,1,2020-08-24 01:00:17,30.0,F4353,1,4,01,F4,2020-08-24,15432020-08-24
47,12,1,2020-08-20 19:58:53,30.0,F4547,1,4,19,F4,2020-08-20,472020-08-20
4,12,2,2020-08-11 20:29:33,30.0,F0000,1,2,20,F0,2020-08-11,42020-08-11
10,12,2,2020-08-12 20:03:11,30.0,F0000,1,5,20,F0,2020-08-12,102020-08-12
11,12,1,2020-08-12 20:03:36,30.0,F0000,1,5,20,F0,2020-08-12,112020-08-12
14,12,1,2020-08-12 20:04:39,30.0,F0000,2,3,20,F0,2020-08-12,142020-08-12
15,12,1,2020-08-11 20:46:01,30.0,F0000,1,4,20,F0,2020-08-11,152020-08-11
17,12,1,2020-08-14 20:06:46,30.0,F0000,1,3,20,F0,2020-08-14,172020-08-14
18,12,1,2020-08-11 20:54:42,30.0,F0000,1,3,20,F0,2020-08-11,182020-08-11
19,12,1,2020-08-11 20:59:16,30.0,F0000,1,3,20,F0,2020-08-11,192020-08-11
19,12,1,2020-08-13 20:18:35,30.0,F0000,2,4,20,F0,2020-08-13,192020-08-13
20,12,1,2020-08-14 20:09:24,30.0,F0000,1,4,20,F0,2020-08-14,202020-08-14
21,12,1,2020-08-13 20:19:56,30.0,F0000,1,3,20,F0,2020-08-13,212020-08-13
24,12,1,2020-08-12 20:11:38,30.0,F0000,1,2,20,F0,2020-08-12,242020-08-12
25,12,1,2020-08-13 20:22:49,30.0,F0000,1,5,20,F0,2020-08-13,252020-08-13
