BillNo,ItemID,Quantity,SellingDate,SellingPrice,StudentID,TransactionID,final_rating
240,130,1,2020-11-19 20:37:36,21.000000,"F4663",2,5
240,130,1,2020-11-22 20:16:43,21.000000,"F1583",1,2
240,132,1,2020-11-23 20:32:58,21.000000,"F2352",1,1
240,134,1,2020-11-12 20:21:09,15.000000,"F2148",1,4
240,139,2,2020-11-08 20:40:22,21.000000,"F0000",1,1
240,141,1,2020-11-01 20:38:31,40.000000,"F2177",1,1
240,141,1,2020-11-11 20:20:46,40.000000,"F3382",2,1
240,142,1,2020-11-11 20:20:46,25.000000,"F3382",1,5
240,142,1,2020-11-17 20:28:55,25.000000,"F2458",1,4
240,146,1,2020-11-14 20:17:40,85.000000,"F1180",1,3
240,148,1,2020-11-20 20:17:07,90.000000,"F3428",1,5
240,151,1,2020-11-04 20:45:18,12.000000,"F0000",1,1
240,151,2,2020-11-14 20:17:40,12.000000,"F1180",2,1
240,151,3,2020-11-15 20:17:59,12.000000,"F5695",2,1
240,154,1,2020-11-23 20:32:58,22.000000,"F2352",3,5
240,170,1,2020-11-20 20:17:07,20.000000,"F3428",2,4
240,170,1,2020-11-23 20:32:58,20.000000,"F2352",4,2
240,177,1,2020-11-15 20:17:59,95.000000,"F5695",1,3
240,193,1,2020-11-02 21:17:16,18.000000,"F2007",1,3
241,1,1,2020-11-08 20:40:34,7.000000,"F2524",1,4
241,2,2,2020-11-19 20:37:56,8.000000,"F2806",2,1
241,2,2,2020-11-21 18:03:27,8.000000,"F2232",1,2
241,12,1,2020-11-17 20:29:09,30.000000,"F5428",1,5
241,14,1,2020-11-29 17:47:24,10.000000,"F2377",1,2
241,15,1,2020-11-13 20:38:26,35.000000,"F3504",1,1
241,26,1,2020-11-26 18:18:30,5.000000,"F2078",1,1
241,26,2,2020-11-28 18:12:19,5.000000,"F2345",1,3
241,26,6,2020-11-29 17:47:24,5.000000,"F2377",2,2
241,76,1,2020-11-25 21:07:11,33.000000,"F1467",1,5
241,93,1,2020-11-25 21:07:11,32.000000,"F1467",2,3
241,107,1,2020-11-18 17:46:32,10.000000,"F1565",1,3
241,124,1,2020-11-05 20:56:31,25.000000,"F2627",1,4
241,124,1,2020-11-09 20:41:39,25.000000,"F4479",1,4
241,129,1,2020-11-04 20:46:31,16.000000,"F0000",1,3
241,129,1,2020-11-14 20:17:45,16.000000,"F3029",1,4
241,130,1,2020-11-02 21:17:22,21.000000,"F2007",1,4
241,130,1,2020-11-04 20:46:31,21.000000,"F0000",2,4
241,130,1,2020-11-12 20:21:12,21.000000,"F3631",1,2
241,130,1,2020-11-19 20:37:56,21.000000,"F2806",1,3
241,130,1,2020-11-20 20:17:16,21.000000,"F0000",2,3
241,130,2,2020-11-11 20:20:52,21.000000,"F3585",2,2
241,130,5,2020-11-20 20:17:16,21.000000,"F0000",1,1
241,142,1,2020-11-01 20:38:37,25.000000,"F3057",1,4
241,142,1,2020-11-11 20:20:52,25.000000,"F3585",1,3
241,142,2,2020-11-07 20:31:19,25.000000,"F2698",1,5
241,146,1,2020-11-06 21:16:45,85.000000,"F2980",1,4
241,146,1,2020-11-23 20:33:02,85.000000,"H1279",1,4
241,151,2,2020-11-16 20:25:11,12.000000,"F2266",2,4
241,151,2,2020-11-19 20:37:56,12.000000,"F2806",4,2
241,151,2,2020-11-23 20:33:02,12.000000,"H1279",2,2
241,151,3,2020-11-17 20:29:09,12.000000,"F5428",2,2
241,154,1,2020-11-11 20:20:52,22.000000,"F3585",3,1
241,160,1,2020-11-27 18:22:43,25.000000,"F2833",1,5
241,164,1,2020-11-15 20:18:02,81.000000,"F2033",1,2
241,166,1,2020-11-19 20:37:56,85.000000,"F2806",3,5
241,177,1,2020-11-16 20:25:11,95.000000,"F2266",1,5
241,180,2,2020-11-22 20:17:04,170.000000,"F0000",1,2
241,188,1,2020-11-17 20:29:09,18.000000,"F5428",3,3
241,188,1,2020-11-24 20:29:22,18.000000,"F1838",1,4
242,1,4,2020-11-26 18:21:01,7.000000,"F1489",1,4
242,2,2,2020-11-10 20:38:21,8.000000,"F0000",1,1
242,12,1,2020-11-14 20:17:58,30.000000,"F4506",1,5
242,15,1,2020-11-24 20:29:34,35.000000,"F4660",2,2
242,18,1,2020-11-26 18:21:01,55.000000,"F1489",2,3
242,19,1,2020-11-11 20:20:59,20.000000,"F2316",1,2
242,76,1,2020-11-23 20:33:09,33.000000,"F3423",1,4
242,76,1,2020-11-27 18:23:42,33.000000,"F0000",1,3
242,107,2,2020-11-21 18:03:48,10.000000,"F2231",1,4
242,124,1,2020-11-16 20:25:14,25.000000,"F2645",1,4
242,124,2,2020-11-05 20:56:43,25.000000,"F2433",1,5
242,128,1,2020-11-13 20:38:50,25.000000,"F3259",1,4
242,128,1,2020-11-22 20:17:11,25.000000,"F2990",3,4
242,128,1,2020-11-24 20:29:34,25.000000,"F4660",1,3
242,128,2,2020-11-25 21:07:31,25.000000,"F2502",1,5
242,129,1,2020-11-07 20:31:50,16.000000,"F3771",1,5
242,130,1,2020-11-15 20:18:07,21.000000,"F5533",1,3
242,134,1,2020-11-08 20:40:43,15.000000,"F4805",2,2
242,139,1,2020-11-13 20:38:50,21.000000,"F3259",2,2
242,141,1,2020-11-09 20:41:47,40.000000,"F4802",1,1
242,146,1,2020-11-09 20:41:47,85.000000,"F4802",2,5
242,146,1,2020-11-17 20:29:47,85.000000,"F3602",1,5
242,146,1,2020-11-22 20:17:11,85.000000,"F2990",2,5
242,151,1,2020-11-06 21:19:17,12.000000,"F0000",3,3
242,151,2,2020-11-06 21:19:17,12.000000,"F0000",2,1
242,151,2,2020-11-12 20:21:19,12.000000,"F4527",2,1
242,151,2,2020-11-17 20:29:47,12.000000,"F3602",2,1
242,151,2,2020-11-22 20:17:11,12.000000,"F2990",1,3
242,151,4,2020-11-20 20:17:24,12.000000,"F3552",2,2
242,154,1,2020-11-05 20:56:43,22.000000,"F2433",2,3
242,154,1,2020-11-08 20:40:43,22.000000,"F4805",1,4
242,156,1,2020-11-01 20:38:45,30.000000,"F2177",1,4
242,160,1,2020-11-21 18:03:48,25.000000,"F2231",2,2
242,164,1,2020-11-06 21:19:17,81.000000,"F0000",1,3
242,164,1,2020-11-12 20:21:19,81.000000,"F4527",1,4
242,164,1,2020-11-20 20:17:24,81.000000,"F3552",1,3
242,169,1,2020-11-02 21:17:34,25.000000,"F3197",1,2
242,169,2,2020-11-04 20:47:28,25.000000,"F3257",1,3
242,170,1,2020-11-20 20:17:24,20.000000,"F3552",3,2
242,188,1,2020-11-19 20:38:11,18.000000,"F4735",1,1
242,188,1,2020-11-28 18:12:37,18.000000,"F2169",1,3
242,188,1,2020-11-29 17:48:29,18.000000,"F3210",1,3
242,188,2,2020-11-18 17:46:54,18.000000,"F4880",1,4
243,14,1,2020-11-29 17:48:41,10.000000,"F2644",1,2
243,15,2,2020-11-18 17:47:03,35.000000,"F4307",2,2
243,21,1,2020-11-26 18:21:54,30.000000,"H2251",1,2
243,22,1,2020-11-27 18:24:14,15.000000,"F2051",1,4
243,26,1,2020-11-04 20:47:31,5.000000,"F0000",1,4
243,76,1,2020-11-06 21:19:40,33.000000,"F4012",3,2
243,76,1,2020-11-11 20:21:03,33.000000,"F3740",2,2
243,76,1,2020-11-21 18:04:00,33.000000,"F2232",1,4
243,107,2,2020-11-18 17:47:03,10.000000,"F4307",1,5
243,124,1,2020-11-19 20:38:36,25.000000,"F3876",1,5
243,124,2,2020-11-05 20:56:48,25.000000,"F2726",1,5
243,128,1,2020-11-24 20:29:39,25.000000,"F5579",1,3
243,129,1,2020-11-14 20:18:13,16.000000,"F0000",1,1
243,130,1,2020-11-02 21:21:40,21.000000,"F4795",1,3
243,130,1,2020-11-07 20:32:15,21.000000,"F0000",1,3
243,130,1,2020-11-23 20:33:14,21.000000,"F3222",1,4
243,130,2,2020-11-22 20:17:17,21.000000,"F0000",1,5
243,134,1,2020-11-07 20:32:15,15.000000,"F0000",2,1
243,139,1,2020-11-16 20:25:17,21.000000,"F2083",1,2
243,141,1,2020-11-13 20:38:56,40.000000,"F3259",1,4
243,142,1,2020-11-08 20:40:50,25.000000,"F4404",1,5
243,146,1,2020-11-06 21:19:40,85.000000,"F4012",1,5
243,146,2,2020-11-20 20:17:40,85.000000,"F0000",1,4
243,146,3,2020-11-15 20:18:28,85.000000,"F0000",1,4
243,148,1,2020-11-17 20:29:53,90.000000,"F3129",1,5
243,151,1,2020-11-25 21:07:35,12.000000,"F1424",1,1
243,151,2,2020-11-12 20:21:28,12.000000,"F4792",2,2
243,151,2,2020-11-17 20:29:53,12.000000,"F3129",2,4
243,151,4,2020-11-06 21:19:40,12.000000,"F4012",2,1
243,151,4,2020-11-11 20:21:03,12.000000,"F3740",1,1
243,151,9,2020-11-15 20:18:28,12.000000,"F0000",3,1
243,151,10,2020-11-20 20:17:40,12.000000,"F0000",2,2
243,154,1,2020-11-01 20:38:51,22.000000,"F3423",1,4
243,154,1,2020-11-10 20:38:33,22.000000,"F2438",1,2
243,164,1,2020-11-12 20:21:28,81.000000,"F4792",1,5
243,164,1,2020-11-15 20:18:28,81.000000,"F0000",2,3
243,188,1,2020-11-28 18:12:41,18.000000,"F2297",1,4
244,12,1,2020-11-06 21:19:44,30.000000,"F2045",1,4
244,12,1,2020-11-12 20:21:31,30.000000,"F3473",1,5
244,15,1,2020-11-17 20:30:17,35.000000,"F2458",1,1
244,15,1,2020-11-19 20:38:50,35.000000,"F3406",1,2
244,18,1,2020-11-26 18:22:53,55.000000,"H2225",1,3
244,19,1,2020-11-01 20:38:59,20.000000,"F1531",3,4
244,76,1,2020-11-10 20:38:38,33.000000,"F3152",1,4
244,76,1,2020-11-23 20:33:19,33.000000,"F4435",1,3
244,93,1,2020-11-21 18:06:05,32.000000,"F2040",1,4
244,100,2,2020-11-18 17:47:21,35.000000,"F4307",1,4
244,107,1,2020-11-29 17:48:48,10.000000,"F2845",1,3
244,124,2,2020-11-05 20:57:09,25.000000,"F0000",1,4
244,128,1,2020-11-24 20:29:47,25.000000,"F3012",1,2
244,142,1,2020-11-01 20:38:59,25.000000,"F1531",1,4
244,142,1,2020-11-08 20:40:53,25.000000,"F4049",1,5
244,146,1,2020-11-09 20:41:57,85.000000,"H2100",1,3
244,146,1,2020-11-16 20:25:34,85.000000,"F2503",1,5
244,146,2,2020-11-14 20:19:01,85.000000,"F0000",2,5
244,146,3,2020-11-13 20:39:27,85.000000,"F0000",1,4
244,148,2,2020-11-20 20:17:43,90.000000,"F3430",1,5
244,148,2,2020-11-22 20:17:26,90.000000,"F1758",1,5
244,151,2,2020-11-02 21:21:51,12.000000,"F4565",1,3
244,151,2,2020-11-09 20:41:57,12.000000,"H2100",2,1
244,151,2,2020-11-11 20:21:09,12.000000,"F2686",2,2
244,151,2,2020-11-15 20:18:36,12.000000,"F5724",2,2
244,151,4,2020-11-16 20:25:34,12.000000,"F2503",2,3
244,151,8,2020-11-13 20:39:27,12.000000,"F0000",3,2
244,151,13,2020-11-14 20:19:01,12.000000,"F0000",1,2
244,154,1,2020-11-01 20:38:59,22.000000,"F1531",2,4
244,154,1,2020-11-07 20:32:22,22.000000,"F2901",1,4
244,164,2,2020-11-14 20:19:01,81.000000,"F0000",3,5
244,166,1,2020-11-13 20:39:27,85.000000,"F0000",2,4
244,169,1,2020-11-27 18:27:08,25.000000,"F1828",1,4
244,169,1,2020-11-28 18:12:50,25.000000,"F4036",1,2
244,177,1,2020-11-11 20:21:09,95.000000,"F2686",1,1
244,177,1,2020-11-15 20:18:36,95.000000,"F5724",1,5
244,178,1,2020-11-25 21:08:06,40.000000,"F3430",1,4
244,178,2,2020-11-04 20:50:12,40.000000,"F5267",1,4
245,12,1,2020-11-16 20:25:43,30.000000,"F4236",1,5
245,14,1,2020-11-13 20:39:36,10.000000,"F3103",1,5
245,14,1,2020-11-29 17:48:55,10.000000,"F2593",2,3
245,15,3,2020-11-26 18:26:26,35.000000,"F4345",1,3
245,25,1,2020-11-18 17:47:35,10.000000,"F4253",3,4
245,76,1,2020-11-25 21:08:10,33.000000,"H1258",1,3
245,100,1,2020-11-18 17:47:35,35.000000,"F4253",2,4
245,107,1,2020-11-18 17:47:35,10.000000,"F4253",1,3
245,107,1,2020-11-19 20:39:15,10.000000,"F3881",2,2
245,107,1,2020-11-21 18:06:11,10.000000,"F2145",1,2
245,124,1,2020-11-19 20:39:15,25.000000,"F3881",1,5
245,128,1,2020-11-13 20:39:36,25.000000,"F3103",2,4
245,129,1,2020-11-04 20:50:22,16.000000,"F1673",2,4
245,129,1,2020-11-06 21:22:49,16.000000,"F5717",1,1
245,130,1,2020-11-23 20:33:23,21.000000,"F3762",1,5
245,130,2,2020-11-20 20:18:00,21.000000,"F0000",1,3
245,131,1,2020-11-04 20:50:22,21.000000,"F1673",1,2
245,134,1,2020-11-14 20:19:14,15.000000,"F2258",1,1
245,135,1,2020-11-22 20:17:31,21.000000,"F2993",1,1
245,141,1,2020-11-10 20:38:42,40.000000,"F0000",1,5
245,146,1,2020-11-01 20:39:03,85.000000,"H1073",1,3
245,146,1,2020-11-02 21:21:55,85.000000,"F4361",1,5
245,146,1,2020-11-08 20:41:03,85.000000,"F4122",1,4
245,146,1,2020-11-10 20:38:42,85.000000,"F0000",2,4
245,151,1,2020-11-01 20:39:03,12.000000,"H1073",2,2
245,151,1,2020-11-17 20:30:47,12.000000,"F1006",3,2
245,151,3,2020-11-08 20:41:03,12.000000,"F4122",2,1
245,151,6,2020-11-15 20:18:40,12.000000,"F0000",1,2
245,154,1,2020-11-07 20:32:26,22.000000,"F3102",1,4
245,164,1,2020-11-05 20:57:29,81.000000,"F1909",1,2
245,164,1,2020-11-09 20:42:27,81.000000,"F2103",1,3
245,164,1,2020-11-17 20:30:47,81.000000,"F1006",1,5
245,169,1,2020-11-22 20:17:31,25.000000,"F2993",2,3
245,170,1,2020-11-17 20:30:47,20.000000,"F1006",2,2
245,171,1,2020-11-28 18:13:47,20.000000,"F2639",1,4
245,176,1,2020-11-29 17:48:55,30.000000,"F2593",1,5
245,178,1,2020-11-24 20:29:57,40.000000,"F1259",1,3
245,188,1,2020-11-11 20:21:18,18.000000,"F0000",1,5
245,188,1,2020-11-18 17:47:35,18.000000,"F4253",4,3
245,188,3,2020-11-27 18:28:31,18.000000,"F0000",1,5
245,195,1,2020-11-12 20:21:36,35.000000,"F4733",1,4
246,12,1,2020-11-07 20:32:40,30.000000,"F3159",1,5
246,14,1,2020-11-29 17:49:01,10.000000,"F2739",1,3
246,76,3,2020-11-24 20:30:13,33.000000,"F0000",1,1
246,93,1,2020-11-12 20:21:50,32.000000,"F3825",1,2
246,107,1,2020-11-18 17:47:57,10.000000,"F2731",1,5
246,107,2,2020-11-02 21:22:52,10.000000,"F1152",1,3
246,108,1,2020-11-28 18:14:08,20.000000,"F3498",2,5
246,124,1,2020-11-05 20:57:34,25.000000,"F1474",2,5
246,124,1,2020-11-19 20:39:54,25.000000,"F3865",1,5
246,124,2,2020-11-16 20:26:28,25.000000,"F4823",1,4
246,130,1,2020-11-23 20:33:27,21.000000,"F0000",1,3
246,134,1,2020-11-15 20:18:49,15.000000,"F1764",1,1
246,140,1,2020-11-11 20:21:21,26.000000,"F2434",1,4
246,142,1,2020-11-17 20:31:01,25.000000,"F4873",1,3
246,142,2,2020-11-14 20:19:27,25.000000,"F3849",1,3
246,146,1,2020-11-01 20:39:14,85.000000,"H1071",1,3
246,146,1,2020-11-06 21:23:27,85.000000,"F5903",1,5
246,146,1,2020-11-10 20:39:25,85.000000,"F0000",1,5
246,146,1,2020-11-22 20:17:36,85.000000,"F3175",1,5
246,148,1,2020-11-20 20:18:07,90.000000,"F3458",2,5
246,151,1,2020-11-01 20:39:14,12.000000,"H1071",2,1
246,151,2,2020-11-06 21:23:27,12.000000,"F5903",2,1
246,151,2,2020-11-08 20:41:09,12.000000,"F2064",2,3
246,151,2,2020-11-22 20:17:36,12.000000,"F3175",2,1
246,151,3,2020-11-05 20:57:34,12.000000,"F1474",1,1
246,151,3,2020-11-13 20:39:48,12.000000,"F3368",1,4
246,151,4,2020-11-09 20:42:31,12.000000,"F2325",1,1
246,160,1,2020-11-21 18:06:20,25.000000,"F2128",2,1
246,164,1,2020-11-08 20:41:09,81.000000,"F2064",1,4
246,164,1,2020-11-13 20:39:48,81.000000,"F3368",2,3
246,167,1,2020-11-26 18:36:12,10.000000,"F2329",1,2
246,170,1,2020-11-20 20:18:07,20.000000,"F3458",1,4
246,173,1,2020-11-04 20:52:30,45.000000,"F3796",2,3
246,175,2,2020-11-02 21:22:52,18.000000,"F1152",2,2
246,186,1,2020-11-14 20:19:27,18.000000,"F3849",2,1
246,188,1,2020-11-21 18:06:20,18.000000,"F2128",1,5
246,188,1,2020-11-27 18:31:40,18.000000,"F2076",1,5
246,188,1,2020-11-28 18:14:08,18.000000,"F3498",1,3
246,193,1,2020-11-04 20:52:30,18.000000,"F3796",1,5
247,1,1,2020-11-06 21:23:51,7.000000,"F2671",2,5
247,1,1,2020-11-26 18:36:28,7.000000,"F1027",1,5
247,2,1,2020-11-21 18:06:37,8.000000,"F2081",2,3
247,2,2,2020-11-21 18:06:37,8.000000,"F2081",1,1
247,14,1,2020-11-29 17:49:05,10.000000,"F2593",1,5
247,76,1,2020-11-14 20:20:14,33.000000,"F4721",1,1
247,76,1,2020-11-20 20:18:11,33.000000,"F3424",2,4
247,76,1,2020-11-21 18:06:37,33.000000,"F2081",3,4
247,76,1,2020-11-24 20:30:24,33.000000,"F3893",2,4
247,108,1,2020-11-14 20:20:14,20.000000,"F4721",2,3
247,124,1,2020-11-09 20:42:48,25.000000,"H2124",3,3
247,124,1,2020-11-19 20:39:56,25.000000,"F3857",1,5
247,124,4,2020-11-16 20:26:32,25.000000,"F2675",1,3
247,128,1,2020-11-06 21:23:51,25.000000,"F2671",1,5
247,128,1,2020-11-24 20:30:24,25.000000,"F3893",1,5
247,128,1,2020-11-25 21:08:17,25.000000,"F3430",1,5
247,129,1,2020-11-15 20:18:59,16.000000,"H2082",5,4
247,130,1,2020-11-06 21:23:51,21.000000,"F2671",3,1
247,130,1,2020-11-23 20:33:39,21.000000,"F2651",1,5
247,131,1,2020-11-05 20:57:39,21.000000,"H1090",1,3
247,135,1,2020-11-15 20:18:59,21.000000,"H2082",4,4
247,146,1,2020-11-01 20:39:31,85.000000,"F3720",1,3
247,146,1,2020-11-09 20:42:48,85.000000,"H2124",1,5
247,146,1,2020-11-10 20:39:31,85.000000,"F4873",1,5
247,146,1,2020-11-11 20:21:27,85.000000,"F4743",1,3
247,146,1,2020-11-15 20:18:59,85.000000,"H2082",2,4
247,148,1,2020-11-20 20:18:11,90.000000,"F3424",1,3
247,151,2,2020-11-01 20:39:31,12.000000,"F3720",2,2
247,151,2,2020-11-08 20:41:25,12.000000,"F3684",1,1
247,151,2,2020-11-09 20:42:48,12.000000,"H2124",2,2
247,151,2,2020-11-15 20:18:59,12.000000,"H2082",3,1
247,151,3,2020-11-11 20:21:27,12.000000,"F4743",2,2
247,151,3,2020-11-13 20:39:53,12.000000,"F3323",1,1
247,151,10,2020-11-12 20:21:57,12.000000,"H2120",2,2
247,154,1,2020-11-12 20:21:57,22.000000,"H2120",3,5
247,160,1,2020-11-28 18:14:24,25.000000,"F3602",2,1
247,164,1,2020-11-07 20:32:49,81.000000,"F3632",1,2
247,164,1,2020-11-09 20:42:48,81.000000,"H2124",4,3
247,164,1,2020-11-13 20:39:53,81.000000,"F3323",2,3
247,166,4,2020-11-12 20:21:57,85.000000,"H2120",1,1
247,169,1,2020-11-06 21:23:51,25.000000,"F2671",4,3
247,169,1,2020-11-18 17:48:05,25.000000,"F2272",1,1
247,169,1,2020-11-23 20:33:39,25.000000,"F2651",2,4
247,170,5,2020-11-04 20:52:56,20.000000,"F0000",1,5
247,177,1,2020-11-15 20:18:59,95.000000,"H2082",1,4
247,180,1,2020-11-17 20:31:08,170.000000,"F0000",1,3
247,180,1,2020-11-22 20:17:46,170.000000,"F0000",1,4
247,188,1,2020-11-28 18:14:24,18.000000,"F3602",1,1
247,194,4,2020-11-02 21:23:19,10.000000,"F1320",1,5
248,1,2,2020-11-26 18:37:42,7.000000,"F1219",1,3
248,1,2,2020-11-28 18:15:05,7.000000,"F3229",1,2
248,2,2,2020-11-21 18:06:44,8.000000,"F2345",1,3
248,15,1,2020-11-08 20:41:33,35.000000,"F2426",2,2
248,15,1,2020-11-09 20:43:00,35.000000,"F1067",5,4
248,18,1,2020-11-08 20:41:33,55.000000,"F2426",3,1
248,18,1,2020-11-09 20:43:00,55.000000,"F1067",4,2
248,18,1,2020-11-25 21:09:08,55.000000,"F3175",1,3
248,25,1,2020-11-09 20:43:00,10.000000,"F1067",2,4
248,76,1,2020-11-12 20:22:06,33.000000,"F3081",1,3
248,76,2,2020-11-10 20:39:50,33.000000,"F3153",1,3
248,93,1,2020-11-25 21:09:08,32.000000,"F3175",2,4
248,100,1,2020-11-18 17:48:12,35.000000,"F2650",1,4
248,107,1,2020-11-02 21:25:03,10.000000,"F0000",1,5
248,107,1,2020-11-18 17:48:12,10.000000,"F2650",3,3
248,107,1,2020-11-21 18:06:44,10.000000,"F2345",2,5
248,107,2,2020-11-29 17:49:09,10.000000,"F2297",1,4
248,123,1,2020-11-10 20:39:50,8.000000,"F3153",4,3
248,123,2,2020-11-04 20:53:06,8.000000,"F5267",4,5
248,124,1,2020-11-09 20:43:00,25.000000,"F1067",1,3
248,128,1,2020-11-22 20:18:21,25.000000,"F0000",2,5
248,128,1,2020-11-24 20:30:33,25.000000,"F3508",1,5
248,130,1,2020-11-19 20:39:59,21.000000,"H2137",1,2
248,131,1,2020-11-05 20:57:44,21.000000,"H1084",1,2
248,131,1,2020-11-06 21:25:30,21.000000,"F2124",1,4
248,131,1,2020-11-13 20:39:59,21.000000,"F2162",1,4
248,134,1,2020-11-11 20:21:31,15.000000,"F6222",1,1
248,139,1,2020-11-22 20:18:21,21.000000,"F0000",1,1
248,141,1,2020-11-23 20:33:42,40.000000,"F4618",1,2
248,142,1,2020-11-01 20:39:54,25.000000,"F2265",1,5
248,142,2,2020-11-10 20:39:50,25.000000,"F3153",3,4
248,146,1,2020-11-15 20:19:05,85.000000,"F2180",1,2
248,146,2,2020-11-20 20:18:14,85.000000,"F0000",1,4
248,146,3,2020-11-14 20:21:01,85.000000,"F0000",1,4
248,151,2,2020-11-17 20:32:05,12.000000,"F0000",1,1
248,151,4,2020-11-15 20:19:05,12.000000,"F2180",3,2
248,151,5,2020-11-07 20:32:53,12.000000,"F3327",1,2
248,151,10,2020-11-16 20:26:39,12.000000,"F2124",2,3
248,154,1,2020-11-08 20:41:33,22.000000,"F2426",1,1
248,154,1,2020-11-09 20:43:00,22.000000,"F1067",3,4
248,164,1,2020-11-15 20:19:05,81.000000,"F2180",2,2
248,164,3,2020-11-16 20:26:39,81.000000,"F2124",1,4
248,169,1,2020-11-04 20:53:06,25.000000,"F5267",2,5
248,169,2,2020-11-10 20:39:50,25.000000,"F3153",2,2
248,173,1,2020-11-04 20:53:06,45.000000,"F5267",3,3
248,186,2,2020-11-14 20:21:01,18.000000,"F0000",2,5
248,187,1,2020-11-10 20:39:50,15.000000,"F3153",5,4
248,188,3,2020-11-27 18:36:10,18.000000,"F0000",1,2
248,190,1,2020-11-18 17:48:12,15.000000,"F2650",2,3
248,190,1,2020-11-18 17:48:12,15.000000,"F2650",4,3
248,193,2,2020-11-04 20:53:06,18.000000,"F5267",1,1
249,1,1,2020-11-06 21:25:39,7.000000,"F2935",1,1
249,1,3,2020-11-26 18:38:28,7.000000,"F0000",1,5
249,12,1,2020-11-07 20:32:55,30.000000,"F3078",1,5
249,12,1,2020-11-11 20:21:38,30.000000,"F3299",1,5
249,15,3,2020-11-12 20:22:15,35.000000,"F4733",1,4
249,19,1,2020-11-21 18:06:49,20.000000,"F2159",1,3
249,22,1,2020-11-05 20:57:53,15.000000,"F1745",1,3
249,76,1,2020-11-08 20:41:37,33.000000,"F4208",1,4
249,93,1,2020-11-18 17:48:31,32.000000,"F2586",1,4
249,107,2,2020-11-29 17:49:15,10.000000,"F2828",1,4
249,124,1,2020-11-19 20:40:08,25.000000,"F3882",1,4
249,128,2,2020-11-04 20:53:21,25.000000,"F3208",1,5
249,128,3,2020-11-22 20:18:30,25.000000,"F2299",1,4
249,129,1,2020-11-02 21:26:10,16.000000,"H2232",1,2
249,130,1,2020-11-02 21:26:10,21.000000,"H2232",2,2
249,130,1,2020-11-20 20:18:27,21.000000,"F0000",1,4
249,130,1,2020-11-23 20:33:58,21.000000,"F2347",1,2
249,132,1,2020-11-20 20:18:27,21.000000,"F0000",2,3
249,141,1,2020-11-04 20:53:21,40.000000,"F3208",2,1
249,141,1,2020-11-10 20:39:54,40.000000,"F0000",1,1
249,141,1,2020-11-17 20:32:15,40.000000,"F3310",1,3
249,146,1,2020-11-16 20:26:46,85.000000,"F3600",3,5
249,146,2,2020-11-24 20:30:57,85.000000,"F0000",1,4
249,151,1,2020-11-13 20:40:04,12.000000,"F4274",1,1
249,151,2,2020-11-09 20:43:29,12.000000,"H2124",1,1
249,151,2,2020-11-15 20:19:09,12.000000,"F2394",2,3
249,151,3,2020-11-16 20:26:46,12.000000,"F3600",1,2
249,151,4,2020-11-24 20:30:57,12.000000,"F0000",2,1
249,151,5,2020-11-14 20:21:30,12.000000,"F0000",2,2
249,154,1,2020-11-01 20:40:06,22.000000,"F2766",1,5
249,154,1,2020-11-06 21:25:39,22.000000,"F2935",2,4
249,164,1,2020-11-14 20:21:30,81.000000,"F0000",1,5
249,170,1,2020-11-16 20:26:46,20.000000,"F3600",2,4
249,170,1,2020-11-25 21:09:14,20.000000,"F2626",1,4
249,171,1,2020-11-04 20:53:21,20.000000,"F3208",3,3
249,177,1,2020-11-13 20:40:04,95.000000,"F4274",2,5
249,177,1,2020-11-15 20:19:09,95.000000,"F2394",1,3
249,188,1,2020-11-27 18:40:21,18.000000,"F2076",1,1
249,188,1,2020-11-28 18:15:52,18.000000,"F2081",1,3
250,1,1,2020-11-09 20:43:35,7.000000,"F3517",2,4
250,1,1,2020-11-26 18:40:40,7.000000,"F1027",1,5
250,1,2,2020-11-27 18:40:52,7.000000,"F0000",1,3
250,2,1,2020-11-21 18:06:57,8.000000,"F2081",1,1
250,18,1,2020-11-19 20:40:25,55.000000,"F3842",2,1
250,19,1,2020-11-22 20:18:40,20.000000,"F3406",1,4
250,25,2,2020-11-18 17:48:43,10.000000,"F2228",4,5
250,48,1,2020-11-18 17:48:43,10.000000,"F2228",3,2
250,76,1,2020-11-08 20:42:20,33.000000,"F3569",1,2
250,76,1,2020-11-12 20:22:18,33.000000,"F3661",1,4
250,100,1,2020-11-18 17:48:43,35.000000,"F2228",1,3
250,107,1,2020-11-21 18:06:57,10.000000,"F2081",2,2
250,107,1,2020-11-22 20:18:40,10.000000,"F3406",3,4
250,107,2,2020-11-18 17:48:43,10.000000,"F2228",2,3
250,123,1,2020-11-10 20:40:19,8.000000,"F3329",1,4
250,124,1,2020-11-09 20:43:35,25.000000,"F3517",1,5
250,124,1,2020-11-19 20:40:25,25.000000,"F3842",1,5
250,128,1,2020-11-06 21:25:51,25.000000,"F2629",1,4
250,128,1,2020-11-13 20:40:10,25.000000,"F2675",1,5
250,128,2,2020-11-22 20:18:40,25.000000,"F3406",2,5
250,130,1,2020-11-02 21:26:20,21.000000,"H2137",1,2
250,130,1,2020-11-14 20:21:38,21.000000,"F3850",1,3
250,130,1,2020-11-24 20:31:06,21.000000,"F5640",1,5
250,130,1,2020-11-25 21:09:21,21.000000,"F2111",1,4
250,130,2,2020-11-15 20:19:14,21.000000,"F1332",1,5
250,134,1,2020-11-23 20:34:02,15.000000,"F5584",1,4
