0,1,2
"frozenset(['F0', 124, '22H'])",0.0001822218,"[OrderedStatistic(items_base=frozenset([124, '22H']), items_add=frozenset(['F0']), confidence=0.03842794759825328, lift=0.4397614189035369), OrderedStatistic(items_base=frozenset(['F0', 124]), items_add=frozenset(['22H']), confidence=0.2233502538071066, lift=1.2472489751452172), OrderedStatistic(items_base=frozenset(['F0', '22H']), items_add=frozenset([124]), confidence=0.011727078891257996, lift=0.7833104778419697)]"
"frozenset(['F1', 131, '00H'])",0.0001822218,"[OrderedStatistic(items_base=frozenset([131, '00H']), items_add=frozenset(['F1']), confidence=0.48888888888888893, lift=4.561225094342053), OrderedStatistic(items_base=frozenset(['F1', 131]), items_add=frozenset(['00H']), confidence=0.3697478991596639, lift=2.1937933194753687), OrderedStatistic(items_base=frozenset(['F1', '00H']), items_add=frozenset([131]), confidence=0.008192142990132191, lift=4.028732413379388)]"
"frozenset(['01H', 'H1', 134])",0.0001822218,"[OrderedStatistic(items_base=frozenset(['01H', 134]), items_add=frozenset(['H1']), confidence=0.030075187969924814, lift=1.8946191463527067), OrderedStatistic(items_base=frozenset(['H1', 134]), items_add=frozenset(['01H']), confidence=0.18965517241379312, lift=3.5593732746560036), OrderedStatistic(items_base=frozenset(['01H', 'H1']), items_add=frozenset([134]), confidence=0.14715719063545152, lift=3.1320549915908913)]"
"frozenset(['23H', 140, 'F1'])",0.0001822218,"[OrderedStatistic(items_base=frozenset(['23H', 140]), items_add=frozenset(['F1']), confidence=0.0819366852886406, lift=0.764451133129953), OrderedStatistic(items_base=frozenset(['F1', 140]), items_add=frozenset(['23H']), confidence=0.30344827586206896, lift=1.4009375259599752), OrderedStatistic(items_base=frozenset(['F1', '23H']), items_add=frozenset([140]), confidence=0.007070544753334405, lift=0.7422965297039734)]"
"frozenset(['F0', 141, '22H'])",0.0001822218,"[OrderedStatistic(items_base=frozenset([141, '22H']), items_add=frozenset(['F0']), confidence=0.07166123778501629, lift=0.8200762616360746), OrderedStatistic(items_base=frozenset(['F0', 141]), items_add=frozenset(['22H']), confidence=0.15714285714285714, lift=0.8775287432271707), OrderedStatistic(items_base=frozenset(['F0', '22H']), items_add=frozenset([141]), confidence=0.011727078891257996, lift=0.8783087398879407)]"
"frozenset(['F0', 157, '21H'])",0.0001822218,"[OrderedStatistic(items_base=frozenset([157, '21H']), items_add=frozenset(['F0']), confidence=0.18965517241379312, lift=2.1703742441575424), OrderedStatistic(items_base=frozenset(['F0', 157]), items_add=frozenset(['21H']), confidence=0.2857142857142857, lift=2.2061882986061936), OrderedStatistic(items_base=frozenset(['F0', '21H']), items_add=frozenset([157]), confidence=0.009858839345731571, lift=1.8297884579383)]"
"frozenset([163, '00H', 'F3'])",0.0001822218,"[OrderedStatistic(items_base=frozenset([163, '00H']), items_add=frozenset(['F3']), confidence=0.2528735632183908, lift=0.9224240814104616), OrderedStatistic(items_base=frozenset([163, 'F3']), items_add=frozenset(['00H']), confidence=0.13253012048192772, lift=0.7863295331854485), OrderedStatistic(items_base=frozenset(['00H', 'F3']), items_add=frozenset([163]), confidence=0.0038320850026127853, lift=0.9318334069193289)]"
"frozenset(['20H', 163, 'F3'])",0.0001822218,"[OrderedStatistic(items_base=frozenset(['20H', 163]), items_add=frozenset(['F3']), confidence=0.3384615384615385, lift=1.2346291551186181), OrderedStatistic(items_base=frozenset([163, 'F3']), items_add=frozenset(['20H']), confidence=0.13253012048192772, lift=0.9526734247878359), OrderedStatistic(items_base=frozenset(['20H', 'F3']), items_add=frozenset([163]), confidence=0.005007397291453284, lift=1.217629586690308)]"
"frozenset([168, '00H', 'F3'])",0.0001822218,"[OrderedStatistic(items_base=frozenset([168, '00H']), items_add=frozenset(['F3']), confidence=0.2933333333333334, lift=1.0700119344361358), OrderedStatistic(items_base=frozenset([168, 'F3']), items_add=frozenset(['00H']), confidence=0.23783783783783785, lift=1.4111427298246968), OrderedStatistic(items_base=frozenset(['00H', 'F3']), items_add=frozenset([168]), confidence=0.0038320850026127853, lift=1.3218722472441335)]"
"frozenset(['F4', '23H', 173])",0.0001822218,"[OrderedStatistic(items_base=frozenset(['23H', 173]), items_add=frozenset(['F4']), confidence=0.1981981981981982, lift=1.1156428125446938), OrderedStatistic(items_base=frozenset(['F4', 173]), items_add=frozenset(['23H']), confidence=0.2, lift=0.9233451875645292), OrderedStatistic(items_base=frozenset(['F4', '23H']), items_add=frozenset([173]), confidence=0.004590027122887545, lift=1.0149508326015735)]"
"frozenset(['F1', 178, '23H'])",0.0001822218,"[OrderedStatistic(items_base=frozenset([178, '23H']), items_add=frozenset(['F1']), confidence=0.1337386018237082, lift=1.247751545564695), OrderedStatistic(items_base=frozenset(['F1', 178]), items_add=frozenset(['23H']), confidence=0.33333333333333337, lift=1.538908645940882), OrderedStatistic(items_base=frozenset(['F1', '23H']), items_add=frozenset([178]), confidence=0.007070544753334405, lift=1.2525913560668664)]"
"frozenset(['23H', 188, 'F1'])",0.0001822218,"[OrderedStatistic(items_base=frozenset(['23H', 188]), items_add=frozenset(['F1']), confidence=0.15172413793103448, lift=1.4155526154854645), OrderedStatistic(items_base=frozenset(['F1', 188]), items_add=frozenset(['23H']), confidence=0.11733333333333333, lift=0.5416958433711904), OrderedStatistic(items_base=frozenset(['F1', '23H']), items_add=frozenset([188]), confidence=0.007070544753334405, lift=0.625607188830758)]"
"frozenset(['H1', 22])",0.0001780804,"[OrderedStatistic(items_base=frozenset([22]), items_add=frozenset(['H1']), confidence=0.015146178231771749, lift=0.9541499557935125), OrderedStatistic(items_base=frozenset(['H1']), items_add=frozenset([22]), confidence=0.011218366814505608, lift=0.9541499557935125)]"
"frozenset([48, '22H'])",0.0001780804,"[OrderedStatistic(items_base=frozenset([48]), items_add=frozenset(['22H']), confidence=0.13149847094801223, lift=0.7343234687555695), OrderedStatistic(items_base=frozenset(['22H']), items_add=frozenset([48]), confidence=0.000994449583718779, lift=0.7343234687555695)]"
"frozenset(['H2', 161])",0.0001780804,"[OrderedStatistic(items_base=frozenset([161]), items_add=frozenset(['H2']), confidence=0.017056723522411738, lift=1.174389703055497), OrderedStatistic(items_base=frozenset(['H2']), items_add=frozenset([161]), confidence=0.012261191901910464, lift=1.174389703055497)]"
"frozenset(['F6', '17H'])",0.0001780804,"[OrderedStatistic(items_base=frozenset(['17H']), items_add=frozenset(['F6']), confidence=0.0020452815829528157, lift=0.7609582005333108), OrderedStatistic(items_base=frozenset(['F6']), items_add=frozenset(['17H']), confidence=0.06625577812018489, lift=0.7609582005333108)]"
"frozenset(['01H', 1, 'F3'])",0.0001780804,"[OrderedStatistic(items_base=frozenset(['01H', 1]), items_add=frozenset(['F3']), confidence=0.3583333333333333, lift=1.307116851725961), OrderedStatistic(items_base=frozenset([1, 'F3']), items_add=frozenset(['01H']), confidence=0.10093896713615022, lift=1.894382617796003), OrderedStatistic(items_base=frozenset(['01H', 'F3']), items_add=frozenset([1]), confidence=0.013206388206388206, lift=2.022109906066786)]"
"frozenset(['01H', 'F3', 14])",0.0001780804,"[OrderedStatistic(items_base=frozenset(['01H', 14]), items_add=frozenset(['F3']), confidence=0.32575757575757575, lift=1.188288047023601), OrderedStatistic(items_base=frozenset(['F3', 14]), items_add=frozenset(['01H']), confidence=0.10093896713615022, lift=1.894382617796003), OrderedStatistic(items_base=frozenset(['01H', 'F3']), items_add=frozenset([14]), confidence=0.013206388206388206, lift=2.4323930754136702)]"
"frozenset(['01H', 25, 'F1'])",0.0001780804,"[OrderedStatistic(items_base=frozenset(['01H', 25]), items_add=frozenset(['F1']), confidence=0.13826366559485528, lift=1.289969388709715), OrderedStatistic(items_base=frozenset([25, 'F1']), items_add=frozenset(['01H']), confidence=0.18143459915611812, lift=3.4050928066712967), OrderedStatistic(items_base=frozenset(['01H', 'F1']), items_add=frozenset([25]), confidence=0.020944958597174865, lift=2.5594400216134776)]"
"frozenset([26, 'F3', '17H'])",0.0001780804,"[OrderedStatistic(items_base=frozenset([26, '17H']), items_add=frozenset(['F3']), confidence=0.13915857605177995, lift=0.5076181948450335), OrderedStatistic(items_base=frozenset([26, 'F3']), items_add=frozenset(['17H']), confidence=0.08128544423440454, lift=0.9335763178565571), OrderedStatistic(items_base=frozenset(['F3', '17H']), items_add=frozenset([26]), confidence=0.00892301307325171, lift=0.7546712534919968)]"
"frozenset(['20H', 26, 'F3'])",0.0001780804,"[OrderedStatistic(items_base=frozenset(['20H', 26]), items_add=frozenset(['F3']), confidence=0.19999999999999998, lift=0.7295535916610015), OrderedStatistic(items_base=frozenset([26, 'F3']), items_add=frozenset(['20H']), confidence=0.08128544423440454, lift=0.584308550106167), OrderedStatistic(items_base=frozenset(['20H', 'F3']), items_add=frozenset([26]), confidence=0.0048935928075566175, lift=0.41387968255126134)]"
"frozenset(['F1', 26, '23H'])",0.0001780804,"[OrderedStatistic(items_base=frozenset([26, '23H']), items_add=frozenset(['F1']), confidence=0.07933579335793357, lift=0.7401853872485635), OrderedStatistic(items_base=frozenset(['F1', 26]), items_add=frozenset(['23H']), confidence=0.19282511210762332, lift=0.890220696530824), OrderedStatistic(items_base=frozenset(['F1', '23H']), items_add=frozenset([26]), confidence=0.006909850554394986, lift=0.5844063587623225)]"
"frozenset([50, 'F3', '22H'])",0.0001780804,"[OrderedStatistic(items_base=frozenset([50, '22H']), items_add=frozenset(['F3']), confidence=0.3333333333333333, lift=1.215922652768336), OrderedStatistic(items_base=frozenset([50, 'F3']), items_add=frozenset(['22H']), confidence=0.14982578397212543, lift=0.8366682030769033), OrderedStatistic(items_base=frozenset(['F3', '22H']), items_add=frozenset([50]), confidence=0.0034602076124567475, lift=1.0090767764906474)]"
"frozenset([51, '23H', 'F3'])",0.0001780804,"[OrderedStatistic(items_base=frozenset([51, '23H']), items_add=frozenset(['F3']), confidence=0.33076923076923076, lift=1.206569401593195), OrderedStatistic(items_base=frozenset([51, 'F3']), items_add=frozenset(['23H']), confidence=0.2670807453416149, lift=1.2330386045116384), OrderedStatistic(items_base=frozenset(['F3', '23H']), items_add=frozenset([51]), confidence=0.0028463626133580456, lift=1.3828855172472578)]"
"frozenset(['F2', 100, '21H'])",0.0001780804,"[OrderedStatistic(items_base=frozenset([100, '21H']), items_add=frozenset(['F2']), confidence=0.23626373626373623, lift=0.8098975981429132), OrderedStatistic(items_base=frozenset(['F2', 100]), items_add=frozenset(['21H']), confidence=0.09907834101382489, lift=0.7650491680650511), OrderedStatistic(items_base=frozenset(['F2', '21H']), items_add=frozenset([100]), confidence=0.005700649608908922, lift=0.8679077283515662)]"
"frozenset(['00H', 'F5', 151])",0.0001780804,"[OrderedStatistic(items_base=frozenset(['00H', 151]), items_add=frozenset(['F5']), confidence=0.041069723018147083, lift=1.498467754435459), OrderedStatistic(items_base=frozenset(['F5', 151]), items_add=frozenset(['00H']), confidence=0.12912912912912913, lift=0.7661507245260348), OrderedStatistic(items_base=frozenset(['00H', 'F5']), items_add=frozenset([151]), confidence=0.030979827089337175, lift=0.6191965042877006)]"
"frozenset(['F1', 170, '00H'])",0.0001780804,"[OrderedStatistic(items_base=frozenset([170, '00H']), items_add=frozenset(['F1']), confidence=0.07933579335793357, lift=0.7401853872485635), OrderedStatistic(items_base=frozenset(['F1', 170]), items_add=frozenset(['00H']), confidence=0.2670807453416149, lift=1.5846471507277615), OrderedStatistic(items_base=frozenset(['F1', '00H']), items_add=frozenset([170]), confidence=0.008005957922174642, lift=0.6763997983624834)]"
"frozenset(['F2', 187, '00H'])",0.0001780804,"[OrderedStatistic(items_base=frozenset([187, '00H']), items_add=frozenset(['F2']), confidence=0.19999999999999998, lift=0.6855877342419079), OrderedStatistic(items_base=frozenset(['F2', 187]), items_add=frozenset(['00H']), confidence=0.09930715935334872, lift=0.5892106033883824), OrderedStatistic(items_base=frozenset(['F2', '00H']), items_add=frozenset([187]), confidence=0.003994426381792847, lift=0.7160431862310527)]"
"frozenset(['F3', 187, '21H'])",0.0001780804,"[OrderedStatistic(items_base=frozenset([187, '21H']), items_add=frozenset(['F3']), confidence=0.3233082706766917, lift=1.1793535504294386), OrderedStatistic(items_base=frozenset([187, 'F3']), items_add=frozenset(['21H']), confidence=0.1026252983293556, lift=0.7924375631031794), OrderedStatistic(items_base=frozenset(['F3', '21H']), items_add=frozenset([187]), confidence=0.004896936567589112, lift=0.8778276847485801)]"
"frozenset(['01H', 46])",0.000173939,"[OrderedStatistic(items_base=frozenset([46]), items_add=frozenset(['01H']), confidence=0.08316831683168317, lift=1.5608700804792124), OrderedStatistic(items_base=frozenset(['01H']), items_add=frozenset([46]), confidence=0.003264417845484222, lift=1.5608700804792124)]"
"frozenset(['H1', 124])",0.000173939,"[OrderedStatistic(items_base=frozenset([124]), items_add=frozenset(['H1']), confidence=0.011618257261410789, lift=0.7319047407694481), OrderedStatistic(items_base=frozenset(['H1']), items_add=frozenset([124]), confidence=0.010957474563005479, lift=0.7319047407694481)]"
"frozenset(['01H', 'F3', 12])",0.000173939,"[OrderedStatistic(items_base=frozenset(['01H', 12]), items_add=frozenset(['F3']), confidence=0.17142857142857146, lift=0.6253316499951443), OrderedStatistic(items_base=frozenset(['F3', 12]), items_add=frozenset(['01H']), confidence=0.03954802259887006, lift=0.7422216484387968), OrderedStatistic(items_base=frozenset(['01H', 'F3']), items_add=frozenset([12]), confidence=0.0128992628992629, lift=0.7370344573373443)]"
"frozenset(['01H', 18, 'F3'])",0.000173939,"[OrderedStatistic(items_base=frozenset(['01H', 18]), items_add=frozenset(['F3']), confidence=0.358974358974359, lift=1.3094551645197465), OrderedStatistic(items_base=frozenset([18, 'F3']), items_add=frozenset(['01H']), confidence=0.08383233532934133, lift=1.5733321170499046), OrderedStatistic(items_base=frozenset(['01H', 'F3']), items_add=frozenset([18]), confidence=0.0128992628992629, lift=2.004316355667707)]"
"frozenset(['F4', '00H', 20])",0.000173939,"[OrderedStatistic(items_base=frozenset(['00H', 20]), items_add=frozenset(['F4']), confidence=0.27450980392156865, lift=1.5451951253961267), OrderedStatistic(items_base=frozenset(['F4', 20]), items_add=frozenset(['00H']), confidence=0.20192307692307693, lift=1.198052776522934), OrderedStatistic(items_base=frozenset(['00H', 'F4']), items_add=frozenset([20]), confidence=0.005065123010130246, lift=1.1138842099436153)]"
"frozenset(['F4', '23H', 20])",0.000173939,"[OrderedStatistic(items_base=frozenset(['23H', 20]), items_add=frozenset(['F4']), confidence=0.19626168224299065, lift=1.1047423092785391), OrderedStatistic(items_base=frozenset(['F4', 20]), items_add=frozenset(['23H']), confidence=0.20192307692307693, lift=0.9322235066757265), OrderedStatistic(items_base=frozenset(['F4', '23H']), items_add=frozenset([20]), confidence=0.004381389526392656, lift=0.9635226234980658)]"
"frozenset([51, '00H', 'F3'])",0.000173939,"[OrderedStatistic(items_base=frozenset([51, '00H']), items_add=frozenset(['F3']), confidence=0.33333333333333337, lift=1.215922652768336), OrderedStatistic(items_base=frozenset([51, 'F3']), items_add=frozenset(['00H']), confidence=0.2608695652173913, lift=1.5477948914085111), OrderedStatistic(items_base=frozenset(['00H', 'F3']), items_add=frozenset([51]), confidence=0.0036578993206758405, lift=1.7771649930939057)]"
"frozenset(['F1', 93, '17H'])",0.000173939,"[OrderedStatistic(items_base=frozenset([93, '17H']), items_add=frozenset(['F1']), confidence=0.18666666666666668, lift=1.7415586723851475), OrderedStatistic(items_base=frozenset(['F1', 93]), items_add=frozenset(['17H']), confidence=0.08333333333333334, lift=0.9570966514459667), OrderedStatistic(items_base=frozenset(['F1', '17H']), items_add=frozenset([93]), confidence=0.022070415133998947, lift=2.0110229131758195)]"
"frozenset([105, '00H', 'F3'])",0.000173939,"[OrderedStatistic(items_base=frozenset([105, '00H']), items_add=frozenset(['F3']), confidence=0.2608695652173913, lift=0.9515916412969585), OrderedStatistic(items_base=frozenset([105, 'F3']), items_add=frozenset(['00H']), confidence=0.24277456647398846, lift=1.4404333960506954), OrderedStatistic(items_base=frozenset(['00H', 'F3']), items_add=frozenset([105]), confidence=0.0036578993206758405, lift=1.4794824146862164)]"
"frozenset(['18H', 'F3', 108])",0.000173939,"[OrderedStatistic(items_base=frozenset(['18H', 108]), items_add=frozenset(['F3']), confidence=0.20895522388059704, lift=0.7622201703920912), OrderedStatistic(items_base=frozenset(['F3', 108]), items_add=frozenset(['18H']), confidence=0.0546875, lift=2.1301923697370544), OrderedStatistic(items_base=frozenset(['18H', 'F3']), items_add=frozenset([108]), confidence=0.027906976744186046, lift=2.411786053170415)]"
"frozenset([160, '18H', 'F2'])",0.000173939,"[OrderedStatistic(items_base=frozenset([160, '18H']), items_add=frozenset(['F2']), confidence=0.4375, lift=1.4997231686541737), OrderedStatistic(items_base=frozenset([160, 'F2']), items_add=frozenset(['18H']), confidence=0.07678244972577697, lift=2.9908368189361205), OrderedStatistic(items_base=frozenset(['18H', 'F2']), items_add=frozenset([160]), confidence=0.017573221757322177, lift=2.6873340205256757)]"
"frozenset([161, 'F1', '22H'])",0.000173939,"[OrderedStatistic(items_base=frozenset([161, '22H']), items_add=frozenset(['F1']), confidence=0.06873977086743044, lift=0.6413268433496859), OrderedStatistic(items_base=frozenset([161, 'F1']), items_add=frozenset(['22H']), confidence=0.2625, lift=1.465871877890842), OrderedStatistic(items_base=frozenset(['F1', '22H']), items_add=frozenset([161]), confidence=0.009536784741144414, lift=0.9134431538023382)]"
"frozenset([161, '23H', 'F1'])",0.000173939,"[OrderedStatistic(items_base=frozenset([161, '23H']), items_add=frozenset(['F1']), confidence=0.08284023668639053, lift=0.7728810676265446), OrderedStatistic(items_base=frozenset([161, 'F1']), items_add=frozenset(['23H']), confidence=0.2625, lift=1.2118905586784445), OrderedStatistic(items_base=frozenset(['F1', '23H']), items_add=frozenset([161]), confidence=0.006749156355455568, lift=0.6464412099221433)]"
"frozenset([171, '00H', 'F3'])",0.000173939,"[OrderedStatistic(items_base=frozenset([171, '00H']), items_add=frozenset(['F3']), confidence=0.2692307692307693, lift=0.98209137338981), OrderedStatistic(items_base=frozenset([171, 'F3']), items_add=frozenset(['00H']), confidence=0.2346368715083799, lift=1.3921507123841916), OrderedStatistic(items_base=frozenset(['00H', 'F3']), items_add=frozenset([171]), confidence=0.0036578993206758405, lift=1.1776680020902281)]"
"frozenset([176, 'F2', '00H'])",0.000173939,"[OrderedStatistic(items_base=frozenset([176, '00H']), items_add=frozenset(['F2']), confidence=0.2346368715083799, lift=0.8043208055351994), OrderedStatistic(items_base=frozenset([176, 'F2']), items_add=frozenset(['00H']), confidence=0.18502202643171808, lift=1.097775231351411), OrderedStatistic(items_base=frozenset(['F2', '00H']), items_add=frozenset([176]), confidence=0.0039015327450069672, lift=1.1282391649585177)]"
"frozenset([176, 'F2', '22H'])",0.000173939,"[OrderedStatistic(items_base=frozenset([176, '22H']), items_add=frozenset(['F2']), confidence=0.2896551724137931, lift=0.9929201668331082), OrderedStatistic(items_base=frozenset([176, 'F2']), items_add=frozenset(['22H']), confidence=0.18502202643171808, lift=1.0332136584252631), OrderedStatistic(items_base=frozenset(['F2', '22H']), items_add=frozenset([176]), confidence=0.003261122757978104, lift=0.9430464019549999)]"
"frozenset([177, 'F3', '22H'])",0.000173939,"[OrderedStatistic(items_base=frozenset([177, '22H']), items_add=frozenset(['F3']), confidence=0.2641509433962264, lift=0.9635613474767946), OrderedStatistic(items_base=frozenset([177, 'F3']), items_add=frozenset(['22H']), confidence=0.2530120481927711, lift=1.4128885570032212), OrderedStatistic(items_base=frozenset(['F3', '22H']), items_add=frozenset([177]), confidence=0.0033797376679810093, lift=0.9533702993707551)]"
"frozenset(['F2', '23H', 182])",0.000173939,"[OrderedStatistic(items_base=frozenset(['23H', 182]), items_add=frozenset(['F2']), confidence=0.3888888888888889, lift=1.3330872610259323), OrderedStatistic(items_base=frozenset(['F2', 182]), items_add=frozenset(['23H']), confidence=0.19090909090909092, lift=0.8813749517661414), OrderedStatistic(items_base=frozenset(['F2', '23H']), items_add=frozenset([182]), confidence=0.002753376163629212, lift=1.1249428459806499)]"
"frozenset(['F0', '18H', 188])",0.000173939,"[OrderedStatistic(items_base=frozenset(['18H', 188]), items_add=frozenset(['F0']), confidence=0.0997624703087886, lift=1.141660906665466), OrderedStatistic(items_base=frozenset(['F0', 188]), items_add=frozenset(['18H']), confidence=0.27450980392156865, lift=10.692730326523256), OrderedStatistic(items_base=frozenset(['F0', '18H']), items_add=frozenset([188]), confidence=0.08366533864541832, lift=7.402772931724914)]"
"frozenset(['F3', 188, '22H'])",0.000173939,"[OrderedStatistic(items_base=frozenset([188, '22H']), items_add=frozenset(['F3']), confidence=0.3888888888888889, lift=1.4185764282297253), OrderedStatistic(items_base=frozenset(['F3', 188]), items_add=frozenset(['22H']), confidence=0.06829268292682927, lift=0.3813650414024955), OrderedStatistic(items_base=frozenset(['F3', '22H']), items_add=frozenset([188]), confidence=0.0033797376679810093, lift=0.299041764844766)]"
"frozenset(['00H', 4])",0.0001697976,"[OrderedStatistic(items_base=frozenset([4]), items_add=frozenset(['00H']), confidence=0.15129151291512916, lift=0.8976448847467565), OrderedStatistic(items_base=frozenset(['00H']), items_add=frozenset([4]), confidence=0.0010074452662358405, lift=0.8976448847467564)]"
"frozenset([131, 'F4'])",0.0001697976,"[OrderedStatistic(items_base=frozenset([131]), items_add=frozenset(['F4']), confidence=0.0835030549898167, lift=0.4700324421302445), OrderedStatistic(items_base=frozenset(['F4']), items_add=frozenset([131]), confidence=0.00095577779331888, lift=0.4700324421302445)]"
"frozenset(['18H', 159])",0.0001697976,"[OrderedStatistic(items_base=frozenset([159]), items_add=frozenset(['18H']), confidence=0.02371312897628687, lift=0.9236759114583213), OrderedStatistic(items_base=frozenset(['18H']), items_add=frozenset([159]), confidence=0.00661396999516051, lift=0.9236759114583213)]"
"frozenset([176, 'F5'])",0.0001697976,"[OrderedStatistic(items_base=frozenset([176]), items_add=frozenset(['F5']), confidence=0.04910179640718563, lift=1.791525561750479), OrderedStatistic(items_base=frozenset(['F5']), items_add=frozenset([176]), confidence=0.006195225143547899, lift=1.7915255617504788)]"
"frozenset([177, 'H1'])",0.0001697976,"[OrderedStatistic(items_base=frozenset([177]), items_add=frozenset(['H1']), confidence=0.04789719626168224, lift=3.017335924375382), OrderedStatistic(items_base=frozenset(['H1']), items_add=frozenset([177]), confidence=0.010696582311505347, lift=3.017335924375382)]"
"frozenset(['23H', 183])",0.0001697976,"[OrderedStatistic(items_base=frozenset([183]), items_add=frozenset(['23H']), confidence=0.22527472527472525, lift=1.0400316673116947), OrderedStatistic(items_base=frozenset(['23H']), items_add=frozenset([183]), confidence=0.0007839088371381592, lift=1.0400316673116947)]"
"frozenset(['F0', 187])",0.0001697976,"[OrderedStatistic(items_base=frozenset([187]), items_add=frozenset(['F0']), confidence=0.030438010393466962, lift=0.34832624368000503), OrderedStatistic(items_base=frozenset(['F0']), items_add=frozenset([187]), confidence=0.0019431279620853081, lift=0.3483262436800051)]"
"frozenset([190, '17H'])",0.0001697976,"[OrderedStatistic(items_base=frozenset([190]), items_add=frozenset(['17H']), confidence=0.09050772626931566, lift=1.039495700908202), OrderedStatistic(items_base=frozenset(['17H']), items_add=frozenset([190]), confidence=0.001950152207001522, lift=1.039495700908202)]"
"frozenset(['D1', '22H'])",0.0001697976,"[OrderedStatistic(items_base=frozenset(['22H']), items_add=frozenset(['D1']), confidence=0.0009481961147086032, lift=3.8159204440333023), OrderedStatistic(items_base=frozenset(['D1']), items_add=frozenset(['22H']), confidence=0.6833333333333332, lift=3.8159204440333023)]"
"frozenset(['F2', 19, '23H'])",0.0001697976,"[OrderedStatistic(items_base=frozenset([19, '23H']), items_add=frozenset(['F2']), confidence=0.3106060606060606, lift=1.0647385266635692), OrderedStatistic(items_base=frozenset(['F2', 19]), items_add=frozenset(['23H']), confidence=0.128125, lift=0.5915180107835264), OrderedStatistic(items_base=frozenset(['F2', '23H']), items_add=frozenset([19]), confidence=0.0026878195883047067, lift=0.7284081583281793)]"
"frozenset(['F0', 26, '18H'])",0.0001697976,"[OrderedStatistic(items_base=frozenset([26, '18H']), items_add=frozenset(['F0']), confidence=0.1898148148148148, lift=2.172201158504476), OrderedStatistic(items_base=frozenset(['F0', 26]), items_add=frozenset(['18H']), confidence=0.06623586429725363, lift=2.58002528418649), OrderedStatistic(items_base=frozenset(['F0', '18H']), items_add=frozenset([26]), confidence=0.08167330677290836, lift=6.9075878622113995)]"
"frozenset(['01H', 76, 'F5'])",0.0001697976,"[OrderedStatistic(items_base=frozenset(['01H', 76]), items_add=frozenset(['F5']), confidence=0.0396135265700483, lift=1.4453370474025602), OrderedStatistic(items_base=frozenset([76, 'F5']), items_add=frozenset(['01H']), confidence=0.08649789029535865, lift=1.6233581985293393), OrderedStatistic(items_base=frozenset(['01H', 'F5']), items_add=frozenset([76]), confidence=0.12238805970149254, lift=2.1596251423385846)]"
"frozenset(['H1', 76, '22H'])",0.0001697976,"[OrderedStatistic(items_base=frozenset([76, '22H']), items_add=frozenset(['H1']), confidence=0.016015625, lift=1.0089216997130184), OrderedStatistic(items_base=frozenset(['H1', 76]), items_add=frozenset(['22H']), confidence=0.17012448132780084, lift=0.9500216873111957), OrderedStatistic(items_base=frozenset(['H1', '22H']), items_add=frozenset([76]), confidence=0.06110283159463487, lift=1.0782033124939283)]"
"frozenset(['01H', 'F2', 100])",0.0001697976,"[OrderedStatistic(items_base=frozenset(['01H', 100]), items_add=frozenset(['F2']), confidence=0.27152317880794696, lift=0.930764804765504), OrderedStatistic(items_base=frozenset(['F2', 100]), items_add=frozenset(['01H']), confidence=0.0944700460829493, lift=1.7729764656749005), OrderedStatistic(items_base=frozenset(['01H', 'F2']), items_add=frozenset([100]), confidence=0.012069473064468648, lift=1.8375430290282837)]"
"frozenset(['01H', 'F3', 100])",0.0001697976,"[OrderedStatistic(items_base=frozenset(['01H', 100]), items_add=frozenset(['F3']), confidence=0.27152317880794696, lift=0.9904535515927503), OrderedStatistic(items_base=frozenset(['F3', 100]), items_add=frozenset(['01H']), confidence=0.09213483146067415, lift=1.7291500811301277), OrderedStatistic(items_base=frozenset(['01H', 'F3']), items_add=frozenset([100]), confidence=0.012592137592137592, lift=1.917117220395909)]"
"frozenset(['01H', 'F1', 107])",0.0001697976,"[OrderedStatistic(items_base=frozenset(['01H', 107]), items_add=frozenset(['F1']), confidence=0.10704960835509138, lift=0.998749145390587), OrderedStatistic(items_base=frozenset(['F1', 107]), items_add=frozenset(['01H']), confidence=0.11051212938005389, lift=2.0740479409781853), OrderedStatistic(items_base=frozenset(['01H', 'F1']), items_add=frozenset([107]), confidence=0.019970774476376036, lift=0.8298439318815458)]"
"frozenset([129, 'F1', '22H'])",0.0001697976,"[OrderedStatistic(items_base=frozenset([129, '22H']), items_add=frozenset(['F1']), confidence=0.10761154855643044, lift=1.0039919230566794), OrderedStatistic(items_base=frozenset([129, 'F1']), items_add=frozenset(['22H']), confidence=0.11815561959654178, lift=0.6598133332622425), OrderedStatistic(items_base=frozenset(['F1', '22H']), items_add=frozenset([129]), confidence=0.009309718437783832, lift=0.8150695623136458)]"
"frozenset([136, 'F2', '23H'])",0.0001697976,"[OrderedStatistic(items_base=frozenset([136, '23H']), items_add=frozenset(['F2']), confidence=0.4141414141414141, lift=1.4196513688847587), OrderedStatistic(items_base=frozenset([136, 'F2']), items_add=frozenset(['23H']), confidence=0.30597014925373134, lift=1.4125803242591677), OrderedStatistic(items_base=frozenset(['F2', '23H']), items_add=frozenset([136]), confidence=0.0026878195883047067, lift=1.6064645274019993)]"
